time,open,high,low,close,volume,amount,bid1,bid1_vol,ask1,ask1_vol
1770791463000.0,1.101,1.101,1.1,1.1,71.0,7811.999999880791,0.0,0.0,0.0,0.0
1770791466000.0,1.1,1.101,1.1,1.101,122.0,13432.0,0.0,0.0,0.0,0.0
1770791469000.0,1.101,1.101,1.101,1.101,30.0,3303.0,0.0,0.0,0.0,0.0
1770791472000.0,1.101,1.101,1.101,1.101,653.0,71895.0,0.0,0.0,0.0,0.0
1770791475000.0,1.101,1.101,1.101,1.101,20.0,2202.0,0.0,0.0,0.0,0.0
1770791481000.0,1.101,1.102,1.101,1.102,7240.0,797848.0,0.0,0.0,0.0,0.0
1770791487000.0,1.102,1.102,1.101,1.101,11792.0,1298321.0,0.0,0.0,0.0,0.0
1770791490000.0,1.101,1.102,1.101,1.102,569.0,62680.0,0.0,0.0,0.0,0.0
1770791493000.0,1.102,1.102,1.101,1.101,7483.0,823881.0,0.0,0.0,0.0,0.0
1770791496000.0,1.101,1.102,1.101,1.102,6658.0,733046.0000001192,0.0,0.0,0.0,0.0
1770791499000.0,1.102,1.102,1.102,1.102,92.0,10138.0,0.0,0.0,0.0,0.0
1770791502000.0,1.102,1.102,1.101,1.101,2000.0,220200.0,0.0,0.0,0.0,0.0
1770791505000.0,1.101,1.102,1.101,1.102,525.0,57854.99999988079,0.0,0.0,0.0,0.0
1770791511000.0,1.102,1.102,1.101,1.101,26.0,2863.0,0.0,0.0,0.0,0.0
1770791514000.0,1.101,1.102,1.101,1.102,219.0,24130.0,0.0,0.0,0.0,0.0
1770791520000.0,1.102,1.102,1.101,1.101,11273.0,1240480.0,0.0,0.0,0.0,0.0
1770791523000.0,1.101,1.102,1.101,1.102,6163.0,678050.0000001192,0.0,0.0,0.0,0.0
1770791526000.0,1.102,1.102,1.102,1.102,3801.0,418869.9999998808,0.0,0.0,0.0,0.0
1770791529000.0,1.102,1.102,1.102,1.102,901.0,99290.0,0.0,0.0,0.0,0.0
1770791532000.0,1.102,1.102,1.101,1.101,6653.0,732495.9999998808,0.0,0.0,0.0,0.0
1770791538000.0,1.101,1.102,1.101,1.102,5.0,551.0000001192093,0.0,0.0,0.0,0.0
1770791541000.0,1.102,1.102,1.101,1.101,1765.0,194326.0,0.0,0.0,0.0,0.0
1770791547000.0,1.101,1.102,1.101,1.102,781.0,86066.0,0.0,0.0,0.0,0.0
1770791550000.0,1.102,1.102,1.1,1.1,16994.0,1869754.0,0.0,0.0,0.0,0.0
1770791553000.0,1.1,1.102,1.1,1.102,21.0,2314.0,0.0,0.0,0.0,0.0
1770791562000.0,1.102,1.102,1.102,1.102,280.0,30856.0,0.0,0.0,0.0,0.0
1770791565000.0,1.102,1.102,1.1,1.1,6462.0,710821.0,0.0,0.0,0.0,0.0
1770791568000.0,1.1,1.101,1.1,1.101,8.0,881.0000001192093,0.0,0.0,0.0,0.0
1770791571000.0,1.101,1.101,1.101,1.101,877.0,96557.99999988079,0.0,0.0,0.0,0.0
1770791574000.0,1.101,1.102,1.101,1.102,289.0,31839.0,0.0,0.0,0.0,0.0
1770791577000.0,1.102,1.102,1.102,1.102,50.0,5510.0,0.0,0.0,0.0,0.0
1770791580000.0,1.102,1.102,1.101,1.101,5593.0,615789.0,0.0,0.0,0.0,0.0
1770791586000.0,1.101,1.102,1.101,1.102,100.0,11020.00000011921,0.0,0.0,0.0,0.0
1770791589000.0,1.102,1.102,1.102,1.102,14626.0,1610327.9999998808,0.0,0.0,0.0,0.0
1770791592000.0,1.102,1.102,1.102,1.102,60.0,6612.0,0.0,0.0,0.0,0.0
1770791595000.0,1.102,1.102,1.102,1.102,590.0,65018.0,0.0,0.0,0.0,0.0
1770791598000.0,1.102,1.102,1.102,1.102,200.0,22040.0,0.0,0.0,0.0,0.0
1770791601000.0,1.102,1.102,1.101,1.101,7034.0,774944.0000001192,0.0,0.0,0.0,0.0
1770791607000.0,1.101,1.102,1.101,1.102,26.0,2865.9999998807907,0.0,0.0,0.0,0.0
1770791610000.0,1.102,1.102,1.102,1.102,7862.0,865834.0,0.0,0.0,0.0,0.0
1770791616000.0,1.102,1.102,1.101,1.101,30.0,3303.0,0.0,0.0,0.0,0.0
1770791619000.0,1.101,1.101,1.101,1.101,11795.0,1298630.0,0.0,0.0,0.0,0.0
